"HOBO 3, CTD 01",,Pressure[cm],Temperature[°C],2:Spec.cond.[mS/cm]
8/25/2015 6:40,42241.27778,1145,27.38,30.55
8/25/2015 6:50,42241.28472,1145.3,27.38,30.54
8/25/2015 7:00,42241.29167,1145.4,27.39,30.56
8/25/2015 7:10,42241.29861,1145.7,27.38,30.54
8/25/2015 7:20,42241.30556,1145.4,27.38,30.54
8/25/2015 7:30,42241.3125,1145.3,27.38,30.54
8/25/2015 7:40,42241.31944,1145.4,27.38,30.54
8/25/2015 7:50,42241.32639,1145.3,27.38,30.53
8/25/2015 8:00,42241.33333,1145.4,27.39,30.54
8/25/2015 8:10,42241.34028,1145.4,27.38,30.53
8/25/2015 8:20,42241.34722,1145.4,27.38,30.54
8/25/2015 8:30,42241.35417,1145.4,27.38,30.52
8/25/2015 8:40,42241.36111,1145.4,27.38,30.52
8/25/2015 8:50,42241.36806,1145.4,27.38,30.53
8/25/2015 9:00,42241.375,1145.3,27.39,30.53
8/25/2015 9:10,42241.38194,1145.4,27.38,30.52
8/25/2015 9:20,42241.38889,1145.4,27.38,30.51
8/25/2015 9:30,42241.39583,1145,27.38,30.52
8/25/2015 9:40,42241.40278,1145.4,27.38,30.51
8/25/2015 9:50,42241.40972,1145.4,27.38,30.5
8/25/2015 10:00,42241.41667,1145.4,27.39,30.52
8/25/2015 10:10,42241.42361,1145.7,27.38,30.5
8/25/2015 10:20,42241.43056,1145.4,27.38,30.5
8/25/2015 10:30,42241.4375,1145.3,27.38,30.5
8/25/2015 10:40,42241.44444,1145,27.38,30.5
8/25/2015 10:50,42241.45139,1144.9,27.38,30.49
8/25/2015 11:00,42241.45833,1144.6,27.39,30.5
8/25/2015 11:10,42241.46528,1144.6,27.38,30.49
8/25/2015 11:20,42241.47222,1144.4,27.38,30.49
8/25/2015 11:30,42241.47917,1144.4,27.39,30.48
8/25/2015 11:40,42241.48611,1144.2,27.38,30.48
8/25/2015 11:50,42241.49306,1144.4,27.38,30.48
8/25/2015 12:00,42241.5,1144.2,27.39,30.49
8/25/2015 12:10,42241.50694,1144,27.39,30.48
8/25/2015 12:20,42241.51389,1144,27.38,30.48
8/25/2015 12:30,42241.52083,1143.8,27.38,30.47
8/25/2015 12:40,42241.52778,1143.4,27.38,30.47
8/25/2015 12:50,42241.53472,1143.4,27.39,30.47
8/25/2015 13:00,42241.54167,1143.4,27.39,30.48
8/25/2015 13:10,42241.54861,1143,27.39,30.46
8/25/2015 13:20,42241.55556,1143.2,27.38,30.47
8/25/2015 13:30,42241.5625,1142.8,27.39,30.46
8/25/2015 13:40,42241.56944,1142.6,27.39,30.46
8/25/2015 13:50,42241.57639,1142.4,27.39,30.46
8/25/2015 14:00,42241.58333,1142.4,27.39,30.47
8/25/2015 14:10,42241.59028,1142.1,27.39,30.46
8/25/2015 14:20,42241.59722,1142.1,27.39,30.45
8/25/2015 14:30,42241.60417,1142.1,27.39,30.45
8/25/2015 14:40,42241.61111,1141.9,27.39,30.44
8/25/2015 14:50,42241.61806,1141.7,27.39,30.44
8/25/2015 15:00,42241.625,1141.5,27.39,30.45
8/25/2015 15:10,42241.63194,1141.5,27.39,30.45
8/25/2015 15:20,42241.63889,1141.3,27.39,30.44
8/25/2015 15:30,42241.64583,1141.1,27.38,30.43
8/25/2015 15:40,42241.65278,1141.1,27.39,30.44
8/25/2015 15:50,42241.65972,1140.7,27.39,30.43
8/25/2015 16:00,42241.66667,1140.7,27.39,30.44
8/25/2015 16:10,42241.67361,1140.7,27.39,30.44
8/25/2015 16:20,42241.68056,1140.7,27.39,30.44
8/25/2015 16:30,42241.6875,1140.7,27.39,30.43
8/25/2015 16:40,42241.69444,1140.7,27.39,30.44
8/25/2015 16:50,42241.70139,1140.7,27.39,30.43
8/25/2015 17:00,42241.70833,1140.7,27.39,30.44
8/25/2015 17:10,42241.71528,1140.7,27.39,30.42
8/25/2015 17:20,42241.72222,1140.7,27.39,30.42
8/25/2015 17:30,42241.72917,1141.1,27.39,30.42
8/25/2015 17:40,42241.73611,1140.9,27.39,30.42
8/25/2015 17:50,42241.74306,1141.3,27.39,30.42
8/25/2015 18:00,42241.75,1141.3,27.39,30.43
8/25/2015 18:10,42241.75694,1141.5,27.39,30.41
8/25/2015 18:20,42241.76389,1141.5,27.39,30.41
8/25/2015 18:30,42241.77083,1141.5,27.39,30.41
8/25/2015 18:40,42241.77778,1141.5,27.39,30.4
8/25/2015 18:50,42241.78472,1141.7,27.39,30.4
8/25/2015 19:00,42241.79167,1141.9,27.39,30.43
8/25/2015 19:10,42241.79861,1141.7,27.39,30.42
8/25/2015 19:20,42241.80556,1141.9,27.39,30.42
8/25/2015 19:30,42241.8125,1142.1,27.39,30.42
8/25/2015 19:40,42241.81944,1142.1,27.39,30.42
8/25/2015 19:50,42241.82639,1142.4,27.39,30.42
8/25/2015 20:00,42241.83333,1142.4,27.39,30.43
8/25/2015 20:10,42241.84028,1142.4,27.39,30.41
8/25/2015 20:20,42241.84722,1142.4,27.39,30.41
8/25/2015 20:30,42241.85417,1142.6,27.39,30.41
8/25/2015 20:40,42241.86111,1142.4,27.39,30.41
8/25/2015 20:50,42241.86806,1142.6,27.39,30.42
8/25/2015 21:00,42241.875,1142.6,27.39,30.42
8/25/2015 21:10,42241.88194,1142.6,27.39,30.41
8/25/2015 21:20,42241.88889,1142.8,27.39,30.4
8/25/2015 21:30,42241.89583,1142.6,27.39,30.4
8/25/2015 21:40,42241.90278,1142.8,27.39,30.4
8/25/2015 21:50,42241.90972,1143,27.39,30.4
8/25/2015 22:00,42241.91667,1142.8,27.39,30.41
8/25/2015 22:10,42241.92361,1143,27.39,30.4
8/25/2015 22:20,42241.93056,1143,27.39,30.39
8/25/2015 22:30,42241.9375,1143,27.39,30.4
8/25/2015 22:40,42241.94444,1143,27.39,30.39
8/25/2015 22:50,42241.95139,1143,27.39,30.38
8/25/2015 23:00,42241.95833,1142.6,27.39,30.4
8/25/2015 23:10,42241.96528,1142.6,27.39,30.38
8/25/2015 23:20,42241.97222,1142.4,27.39,30.38
8/25/2015 23:30,42241.97917,1142.6,27.39,30.38
8/25/2015 23:40,42241.98611,1142.6,27.39,30.37
8/25/2015 23:50,42241.99306,1142.4,27.39,30.37
8/26/2015 0:00,42242,1142.6,27.4,30.38
8/26/2015 0:10,42242.00694,1142.6,27.39,30.37
8/26/2015 0:20,42242.01389,1142.4,27.39,30.37
8/26/2015 0:30,42242.02083,1142.1,27.39,30.36
8/26/2015 0:40,42242.02778,1142.4,27.39,30.36
8/26/2015 0:50,42242.03472,1142.1,27.39,30.36
8/26/2015 1:00,42242.04167,1141.9,27.39,30.37
8/26/2015 1:10,42242.04861,1141.9,27.39,30.35
8/26/2015 1:20,42242.05556,1141.7,27.39,30.36
8/26/2015 1:30,42242.0625,1141.5,27.39,30.35
8/26/2015 1:40,42242.06944,1141.5,27.39,30.36
8/26/2015 1:50,42242.07639,1141.3,27.39,30.36
8/26/2015 2:00,42242.08333,1141.3,27.4,30.36
8/26/2015 2:10,42242.09028,1141.3,27.39,30.34
8/26/2015 2:20,42242.09722,1141.3,27.39,30.34
8/26/2015 2:30,42242.10417,1141.5,27.39,30.34
8/26/2015 2:40,42242.11111,1141.3,27.39,30.34
8/26/2015 2:50,42242.11806,1141.3,27.39,30.34
8/26/2015 3:00,42242.125,1141.1,27.4,30.35
8/26/2015 3:10,42242.13194,1140.9,27.39,30.34
8/26/2015 3:20,42242.13889,1140.9,27.39,30.33
8/26/2015 3:30,42242.14583,1140.9,27.39,30.34
8/26/2015 3:40,42242.15278,1140.9,27.39,30.33
8/26/2015 3:50,42242.15972,1140.9,27.39,30.33
8/26/2015 4:00,42242.16667,1140.9,27.4,30.34
8/26/2015 4:10,42242.17361,1140.7,27.39,30.33
8/26/2015 4:20,42242.18056,1140.7,27.39,30.32
8/26/2015 4:30,42242.1875,1140.7,27.39,30.32
8/26/2015 4:40,42242.19444,1140.7,27.39,30.32
8/26/2015 4:50,42242.20139,1140.9,27.39,30.33
8/26/2015 5:00,42242.20833,1140.7,27.4,30.34
8/26/2015 5:10,42242.21528,1140.9,27.39,30.32
8/26/2015 5:20,42242.22222,1140.7,27.39,30.33
8/26/2015 5:30,42242.22917,1140.9,27.39,30.32
8/26/2015 5:40,42242.23611,1140.9,27.39,30.32
8/26/2015 5:50,42242.24306,1141.1,27.39,30.32
8/26/2015 6:00,42242.25,1141.1,27.4,30.33
8/26/2015 6:10,42242.25694,1141.3,27.39,30.32
8/26/2015 6:20,42242.26389,1141.1,27.39,30.31
8/26/2015 6:30,42242.27083,1141.3,27.39,30.31
8/26/2015 6:40,42242.27778,1141.3,27.39,30.31
8/26/2015 6:50,42242.28472,1141.5,27.39,30.31
8/26/2015 7:00,42242.29167,1141.5,27.4,30.32
8/26/2015 7:10,42242.29861,1141.7,27.39,30.32
8/26/2015 7:20,42242.30556,1142.1,27.39,30.31
8/26/2015 7:30,42242.3125,1141.9,27.39,30.31
8/26/2015 7:40,42242.31944,1142.4,27.39,30.31
8/26/2015 7:50,42242.32639,1142.4,27.39,30.31
8/26/2015 8:00,42242.33333,1142.6,27.4,30.32
8/26/2015 8:10,42242.34028,1142.6,27.39,30.31
8/26/2015 8:20,42242.34722,1142.6,27.39,30.31
8/26/2015 8:30,42242.35417,1142.6,27.39,30.31
8/26/2015 8:40,42242.36111,1142.6,27.39,30.31
8/26/2015 8:50,42242.36806,1142.6,27.39,30.31
8/26/2015 9:00,42242.375,1142.4,27.4,30.32
8/26/2015 9:10,42242.38194,1142.6,27.39,30.32
8/26/2015 9:20,42242.38889,1142.6,27.39,30.31
8/26/2015 9:30,42242.39583,1142.4,27.39,30.31
8/26/2015 9:40,42242.40278,1142.4,27.39,30.32
8/26/2015 9:50,42242.40972,1142.1,27.39,30.31
8/26/2015 10:00,42242.41667,1142.1,27.4,30.32
8/26/2015 10:10,42242.42361,1141.7,27.39,30.31
8/26/2015 10:20,42242.43056,1141.9,27.39,30.31
8/26/2015 10:30,42242.4375,1141.7,27.39,30.32
8/26/2015 10:40,42242.44444,1141.9,27.39,30.32
8/26/2015 10:50,42242.45139,1141.7,27.39,30.31
8/26/2015 11:00,42242.45833,1141.7,27.4,30.33
8/26/2015 11:10,42242.46528,1141.5,27.39,30.31
8/26/2015 11:20,42242.47222,1141.5,27.39,30.31
8/26/2015 11:30,42242.47917,1141.3,27.39,30.31
8/26/2015 11:40,42242.48611,1141.1,27.39,30.31
8/26/2015 11:50,42242.49306,1140.9,27.39,30.3
8/26/2015 12:00,42242.5,1140.9,27.4,30.32
8/26/2015 12:10,42242.50694,1140.7,27.39,30.3
8/26/2015 12:20,42242.51389,1140.5,27.39,30.3
8/26/2015 12:30,42242.52083,1140.3,27.39,30.3
8/26/2015 12:40,42242.52778,1140.1,27.39,30.3
8/26/2015 12:50,42242.53472,1140.1,27.39,30.3
8/26/2015 13:00,42242.54167,1139.8,27.4,30.31
8/26/2015 13:10,42242.54861,1139.7,27.39,30.3
8/26/2015 13:20,42242.55556,1139.4,27.39,30.3
8/26/2015 13:30,42242.5625,1139.4,27.39,30.29
8/26/2015 13:40,42242.56944,1139.3,27.39,30.29
8/26/2015 13:50,42242.57639,1139,27.39,30.29
8/26/2015 14:00,42242.58333,1139,27.4,30.3
8/26/2015 14:10,42242.59028,1138.9,27.39,30.28
8/26/2015 14:20,42242.59722,1138.6,27.39,30.29
8/26/2015 14:30,42242.60417,1138.4,27.39,30.28
8/26/2015 14:40,42242.61111,1138.2,27.39,30.28
8/26/2015 14:50,42242.61806,1138.4,27.39,30.27
8/26/2015 15:00,42242.625,1138.2,27.4,30.29
8/26/2015 15:10,42242.63194,1138.2,27.39,30.27
8/26/2015 15:20,42242.63889,1138.2,27.39,30.27
8/26/2015 15:30,42242.64583,1138,27.39,30.27
8/26/2015 15:40,42242.65278,1137.8,27.39,30.27
8/26/2015 15:50,42242.65972,1137.6,27.39,30.27
8/26/2015 16:00,42242.66667,1137.6,27.4,30.28
8/26/2015 16:10,42242.67361,1137.8,27.39,30.26
8/26/2015 16:20,42242.68056,1137.6,27.39,30.26
8/26/2015 16:30,42242.6875,1137.6,27.39,30.26
8/26/2015 16:40,42242.69444,1137.6,27.39,30.26
8/26/2015 16:50,42242.70139,1137.4,27.39,30.26
8/26/2015 17:00,42242.70833,1137.4,27.4,30.27
8/26/2015 17:10,42242.71528,1137.4,27.39,30.25
8/26/2015 17:20,42242.72222,1137.6,27.39,30.25
8/26/2015 17:30,42242.72917,1137.8,27.39,30.26
8/26/2015 17:40,42242.73611,1137.8,27.39,30.24
8/26/2015 17:50,42242.74306,1138,27.39,30.24
8/26/2015 18:00,42242.75,1137.8,27.4,30.26
8/26/2015 18:10,42242.75694,1138,27.39,30.24
8/26/2015 18:20,42242.76389,1138.2,27.39,30.24
8/26/2015 18:30,42242.77083,1138.2,27.39,30.23
8/26/2015 18:40,42242.77778,1138.4,27.39,30.23
8/26/2015 18:50,42242.78472,1138.6,27.39,30.23
8/26/2015 19:00,42242.79167,1138.6,27.4,30.24
8/26/2015 19:10,42242.79861,1138.6,27.39,30.22
8/26/2015 19:20,42242.80556,1138.9,27.39,30.22
8/26/2015 19:30,42242.8125,1139,27.39,30.22
8/26/2015 19:40,42242.81944,1138.9,27.4,30.23
8/26/2015 19:50,42242.82639,1139,27.39,30.22
8/26/2015 20:00,42242.83333,1139.3,27.4,30.23
8/26/2015 20:10,42242.84028,1139.3,27.39,30.21
8/26/2015 20:20,42242.84722,1139.3,27.39,30.21
8/26/2015 20:30,42242.85417,1139.3,27.39,30.22
8/26/2015 20:40,42242.86111,1139.3,27.4,30.21
8/26/2015 20:50,42242.86806,1139.4,27.39,30.21
8/26/2015 21:00,42242.875,1139.8,27.4,30.22
8/26/2015 21:10,42242.88194,1139.8,27.39,30.2
8/26/2015 21:20,42242.88889,1139.8,27.39,30.21
8/26/2015 21:30,42242.89583,1140.1,27.4,30.2
8/26/2015 21:40,42242.90278,1140.3,27.39,30.2
8/26/2015 21:50,42242.90972,1140.5,27.39,30.2
8/26/2015 22:00,42242.91667,1140.3,27.4,30.21
8/26/2015 22:10,42242.92361,1140.3,27.39,30.2
8/26/2015 22:20,42242.93056,1140.3,27.4,30.19
8/26/2015 22:30,42242.9375,1140.3,27.4,30.2
8/26/2015 22:40,42242.94444,1140.3,27.39,30.19
8/26/2015 22:50,42242.95139,1140.3,27.39,30.19
8/26/2015 23:00,42242.95833,1140.1,27.4,30.2
8/26/2015 23:10,42242.96528,1140.1,27.39,30.18
8/26/2015 23:20,42242.97222,1140.1,27.39,30.18
8/26/2015 23:30,42242.97917,1139.8,27.39,30.18
8/26/2015 23:40,42242.98611,1140.1,27.4,30.18
8/26/2015 23:50,42242.99306,1139.8,27.4,30.18
8/27/2015 0:00,42243,1139.7,27.4,30.19
8/27/2015 0:10,42243.00694,1139.7,27.4,30.17
8/27/2015 0:20,42243.01389,1139.7,27.4,30.17
8/27/2015 0:30,42243.02083,1139.7,27.4,30.17
8/27/2015 0:40,42243.02778,1139.7,27.4,30.17
8/27/2015 0:50,42243.03472,1139.4,27.4,30.17
8/27/2015 1:00,42243.04167,1139,27.4,30.17
8/27/2015 1:10,42243.04861,1139.3,27.4,30.16
8/27/2015 1:20,42243.05556,1138.9,27.4,30.16
8/27/2015 1:30,42243.0625,1139,27.4,30.16
8/27/2015 1:40,42243.06944,1138.6,27.39,30.15
8/27/2015 1:50,42243.07639,1138.4,27.4,30.15
8/27/2015 2:00,42243.08333,1138.4,27.4,30.16
8/27/2015 2:10,42243.09028,1138.2,27.4,30.15
8/27/2015 2:20,42243.09722,1138.2,27.4,30.14
8/27/2015 2:30,42243.10417,1138.4,27.4,30.14
8/27/2015 2:40,42243.11111,1138.2,27.4,30.14
8/27/2015 2:50,42243.11806,1138,27.4,30.14
8/27/2015 3:00,42243.125,1137.8,27.4,30.16
8/27/2015 3:10,42243.13194,1137.8,27.4,30.14
8/27/2015 3:20,42243.13889,1137.6,27.4,30.14
8/27/2015 3:30,42243.14583,1137.8,27.4,30.14
8/27/2015 3:40,42243.15278,1137.6,27.4,30.14
8/27/2015 3:50,42243.15972,1137.4,27.4,30.14
8/27/2015 4:00,42243.16667,1137.2,27.4,30.15
8/27/2015 4:10,42243.17361,1137.4,27.4,30.14
8/27/2015 4:20,42243.18056,1137.4,27.4,30.13
8/27/2015 4:30,42243.1875,1137.2,27.4,30.13
8/27/2015 4:40,42243.19444,1137.4,27.4,30.13
8/27/2015 4:50,42243.20139,1137.4,27.4,30.12
8/27/2015 5:00,42243.20833,1137.6,27.4,30.14
8/27/2015 5:10,42243.21528,1137.2,27.4,30.12
8/27/2015 5:20,42243.22222,1137.4,27.4,30.12
8/27/2015 5:30,42243.22917,1137.4,27.4,30.12
8/27/2015 5:40,42243.23611,1137.6,27.4,30.12
8/27/2015 5:50,42243.24306,1137.4,27.4,30.12
8/27/2015 6:00,42243.25,1137.2,27.4,30.13
8/27/2015 6:10,42243.25694,1137.6,27.4,30.12
8/27/2015 6:20,42243.26389,1137.8,27.4,30.12
8/27/2015 6:30,42243.27083,1137.6,27.4,30.12
8/27/2015 6:40,42243.27778,1137.8,27.4,30.11
8/27/2015 6:50,42243.28472,1138,27.4,30.11
8/27/2015 7:00,42243.29167,1138,27.4,30.12
8/27/2015 7:10,42243.29861,1138,27.4,30.1
8/27/2015 7:20,42243.30556,1138.2,27.4,30.1
8/27/2015 7:30,42243.3125,1138.4,27.4,30.1
8/27/2015 7:40,42243.31944,1138.4,27.4,30.1
8/27/2015 7:50,42243.32639,1138.9,27.4,30.11
8/27/2015 8:00,42243.33333,1138.9,27.4,30.12
8/27/2015 8:10,42243.34028,1138.9,27.4,30.1
8/27/2015 8:20,42243.34722,1139,27.4,30.1
8/27/2015 8:30,42243.35417,1139,27.4,30.1
8/27/2015 8:40,42243.36111,1139,27.4,30.1
8/27/2015 8:50,42243.36806,1139.3,27.4,30.1
8/27/2015 9:00,42243.375,1139.1,27.4,30.11
8/27/2015 9:10,42243.38194,1139,27.4,30.1
8/27/2015 9:20,42243.38889,1139,27.4,30.1
8/27/2015 9:30,42243.39583,1139,27.4,30.1
8/27/2015 9:40,42243.40278,1139.3,27.4,30.1
8/27/2015 9:50,42243.40972,1139.3,27.4,30.1
8/27/2015 10:00,42243.41667,1139.3,27.4,30.11
8/27/2015 10:10,42243.42361,1139.4,27.4,30.11
8/27/2015 10:20,42243.43056,1139.7,27.4,30.11
8/27/2015 10:30,42243.4375,1140.3,27.39,30.14
8/27/2015 10:40,42243.44444,1140.5,27.4,30.16
8/27/2015 10:50,42243.45139,1140.9,27.39,30.18
8/27/2015 11:00,42243.45833,1141.3,27.4,30.24
8/27/2015 11:10,42243.46528,1141.5,27.39,30.27
8/27/2015 11:20,42243.47222,1141.9,27.39,30.31
8/27/2015 11:30,42243.47917,1142.4,27.39,30.36
8/27/2015 11:40,42243.48611,1142.8,27.39,30.4
8/27/2015 11:50,42243.49306,1142.8,27.39,30.44
8/27/2015 12:00,42243.5,1143.2,27.4,30.5
8/27/2015 12:10,42243.50694,1143.4,27.39,30.53
8/27/2015 12:20,42243.51389,1143.8,27.39,30.57
8/27/2015 12:30,42243.52083,1143.8,27.39,30.62
8/27/2015 12:40,42243.52778,1144,27.39,30.68
8/27/2015 12:50,42243.53472,1144.2,27.39,30.73
8/27/2015 13:00,42243.54167,1144.4,27.4,30.79
8/27/2015 13:10,42243.54861,1144.9,27.39,30.82
8/27/2015 13:20,42243.55556,1145,27.39,30.89
8/27/2015 13:30,42243.5625,1145,27.39,30.94
8/27/2015 13:40,42243.56944,1145.3,27.4,30.98
8/27/2015 13:50,42243.57639,1145,27.39,31.06
8/27/2015 14:00,42243.58333,1145.4,27.4,31.16
8/27/2015 14:10,42243.59028,1145.9,27.39,31.2
8/27/2015 14:20,42243.59722,1145.9,27.4,31.27
8/27/2015 14:30,42243.60417,1146.1,27.4,31.26
8/27/2015 14:40,42243.61111,1146.1,27.4,31.42
8/27/2015 14:50,42243.61806,1146.1,27.39,31.49
8/27/2015 15:00,42243.625,1146.3,27.4,31.58
8/27/2015 15:10,42243.63194,1146.5,27.4,31.64
8/27/2015 15:20,42243.63889,1146.7,27.4,31.71
8/27/2015 15:30,42243.64583,1146.9,27.4,31.79
8/27/2015 15:40,42243.65278,1147.1,27.4,31.86
8/27/2015 15:50,42243.65972,1147.3,27.4,31.94
8/27/2015 16:00,42243.66667,1147.5,27.4,32.05
8/27/2015 16:10,42243.67361,1147.5,27.4,32.12
8/27/2015 16:20,42243.68056,1147.7,27.4,32.21
8/27/2015 16:30,42243.6875,1147.7,27.4,32.29
8/27/2015 16:40,42243.69444,1148.4,27.4,32.37
8/27/2015 16:50,42243.70139,1148.8,27.39,32.45
8/27/2015 17:00,42243.70833,1149,27.4,32.55
8/27/2015 17:10,42243.71528,1148.9,27.4,32.61
8/27/2015 17:20,42243.72222,1149.2,27.4,32.68
8/27/2015 17:30,42243.72917,1149.4,27.4,32.73
8/27/2015 17:40,42243.73611,1149.6,27.4,32.8
8/27/2015 17:50,42243.74306,1150,27.4,32.88
8/27/2015 18:00,42243.75,1150.2,27.4,32.96
8/27/2015 18:10,42243.75694,1150.4,27.4,33
8/27/2015 18:20,42243.76389,1151,27.4,33.06
8/27/2015 18:30,42243.77083,1151,27.4,33.13
8/27/2015 18:40,42243.77778,1151.2,27.4,33.19
8/27/2015 18:50,42243.78472,1151.5,27.4,33.25
8/27/2015 19:00,42243.79167,1151.9,27.4,33.33
8/27/2015 19:10,42243.79861,1152.3,27.4,33.37
8/27/2015 19:20,42243.80556,1152.7,27.4,33.42
8/27/2015 19:30,42243.8125,1152.9,27.4,33.47
8/27/2015 19:40,42243.81944,1153.1,27.4,33.53
8/27/2015 19:50,42243.82639,1153.5,27.4,33.57
8/27/2015 20:00,42243.83333,1153.7,27.4,33.67
8/27/2015 20:10,42243.84028,1154.1,27.4,33.7
8/27/2015 20:20,42243.84722,1154.4,27.4,33.76
8/27/2015 20:30,42243.85417,1154.8,27.4,33.81
8/27/2015 20:40,42243.86111,1154.8,27.4,33.86
8/27/2015 20:50,42243.86806,1155,27.4,33.91
8/27/2015 21:00,42243.875,1155.2,27.4,33.98
8/27/2015 21:10,42243.88194,1155.6,27.4,34.01
8/27/2015 21:20,42243.88889,1155.6,27.4,34.05
8/27/2015 21:30,42243.89583,1156,27.4,34.1
8/27/2015 21:40,42243.90278,1156,27.4,34.15
8/27/2015 21:50,42243.90972,1156.2,27.4,34.2
8/27/2015 22:00,42243.91667,1156.2,27.41,34.26
8/27/2015 22:10,42243.92361,1156.6,27.4,34.28
8/27/2015 22:20,42243.93056,1156.6,27.4,34.32
8/27/2015 22:30,42243.9375,1156.6,27.4,34.37
8/27/2015 22:40,42243.94444,1156.8,27.4,34.42
8/27/2015 22:50,42243.95139,1156.8,27.4,34.48
8/27/2015 23:00,42243.95833,1156.9,27.4,34.57
8/27/2015 23:10,42243.96528,1157.1,27.4,34.59
8/27/2015 23:20,42243.97222,1157.2,27.4,34.68
8/27/2015 23:30,42243.97917,1157.5,27.4,34.76
8/27/2015 23:40,42243.98611,1157.5,27.4,34.84
8/27/2015 23:50,42243.99306,1157.6,27.4,34.92
8/28/2015 0:00,42244,1157.9,27.4,35.03
8/28/2015 0:10,42244.00694,1158,27.4,35.1
8/28/2015 0:20,42244.01389,1158.3,27.4,35.18
8/28/2015 0:30,42244.02083,1158.3,27.4,35.24
8/28/2015 0:40,42244.02778,1158.5,27.4,35.32
8/28/2015 0:50,42244.03472,1158.9,27.4,35.38
8/28/2015 1:00,42244.04167,1158.9,27.4,35.44
8/28/2015 1:10,42244.04861,1158.9,27.4,35.47
8/28/2015 1:20,42244.05556,1158.7,27.4,35.51
8/28/2015 1:30,42244.0625,1158.9,27.4,35.57
8/28/2015 1:40,42244.06944,1158.9,27.4,35.63
8/28/2015 1:50,42244.07639,1159.1,27.4,35.68
8/28/2015 2:00,42244.08333,1158.9,27.4,35.76
8/28/2015 2:10,42244.09028,1159.3,27.4,35.79
8/28/2015 2:20,42244.09722,1158.9,27.4,35.84
8/28/2015 2:30,42244.10417,1159.3,27.4,35.89
8/28/2015 2:40,42244.11111,1159.5,27.4,35.94
8/28/2015 2:50,42244.11806,1159.7,27.4,35.99
8/28/2015 3:00,42244.125,1159.7,27.4,36.06
8/28/2015 3:10,42244.13194,1159.9,27.4,36.08
8/28/2015 3:20,42244.13889,1160,27.4,36.12
8/28/2015 3:30,42244.14583,1160.1,27.4,36.15
8/28/2015 3:40,42244.15278,1160.1,27.4,36.2
8/28/2015 3:50,42244.15972,1160.3,27.4,36.24
8/28/2015 4:00,42244.16667,1160.1,27.41,36.3
8/28/2015 4:10,42244.17361,1160.6,27.4,36.31
8/28/2015 4:20,42244.18056,1160.6,27.4,36.36
8/28/2015 4:30,42244.1875,1161,27.4,36.4
8/28/2015 4:40,42244.19444,1161.2,27.4,36.45
8/28/2015 4:50,42244.20139,1161.2,27.4,36.49
8/28/2015 5:00,42244.20833,1161.6,27.41,36.55
8/28/2015 5:10,42244.21528,1161.6,27.4,36.57
8/28/2015 5:20,42244.22222,1161.6,27.4,36.6
8/28/2015 5:30,42244.22917,1162,27.4,36.64
8/28/2015 5:40,42244.23611,1162,27.4,36.67
8/28/2015 5:50,42244.24306,1162.4,27.4,36.71
8/28/2015 6:00,42244.25,1162.7,27.41,36.78
8/28/2015 6:10,42244.25694,1162.8,27.4,36.8
8/28/2015 6:20,42244.26389,1163,27.4,36.83
8/28/2015 6:30,42244.27083,1163.6,27.4,36.86
8/28/2015 6:40,42244.27778,1163.6,27.4,36.9
8/28/2015 6:50,42244.28472,1164.1,27.4,36.94
8/28/2015 7:00,42244.29167,1164.5,27.41,37
8/28/2015 7:10,42244.29861,1164.3,27.4,37
8/28/2015 7:20,42244.30556,1164.9,27.4,37.04
8/28/2015 7:30,42244.3125,1165.1,27.4,37.07
8/28/2015 7:40,42244.31944,1165.3,27.4,37.11
8/28/2015 7:50,42244.32639,1165.7,27.41,37.14
8/28/2015 8:00,42244.33333,1165.7,27.41,37.17
8/28/2015 8:10,42244.34028,1165.9,27.4,37.22
8/28/2015 8:20,42244.34722,1166.2,27.4,37.24
8/28/2015 8:30,42244.35417,1166.3,27.4,37.28
8/28/2015 8:40,42244.36111,1166.3,27.4,37.32
8/28/2015 8:50,42244.36806,1166.4,27.4,37.34
8/28/2015 9:00,42244.375,1166.6,27.41,37.37
8/28/2015 9:10,42244.38194,1166.6,27.4,37.41
8/28/2015 9:20,42244.38889,1167,27.4,37.45
8/28/2015 9:30,42244.39583,1167.2,27.4,37.48
8/28/2015 9:40,42244.40278,1167.4,27.4,37.51
8/28/2015 9:50,42244.40972,1167.4,27.4,37.54
8/28/2015 10:00,42244.41667,1167.4,27.41,37.59
8/28/2015 10:10,42244.42361,1167.4,27.4,37.6
8/28/2015 10:20,42244.43056,1167.6,27.4,37.65
8/28/2015 10:30,42244.4375,1168.7,27.4,37.69
8/28/2015 10:40,42244.44444,1168.6,27.4,37.74
8/28/2015 10:50,42244.45139,1168.8,27.4,37.79
8/28/2015 11:00,42244.45833,1169.2,27.41,37.88
8/28/2015 11:10,42244.46528,1169.4,27.4,37.92
8/28/2015 11:20,42244.47222,1169.4,27.4,37.98
8/28/2015 11:30,42244.47917,1170.1,27.4,38.07
8/28/2015 11:40,42244.48611,1170.7,27.4,38.18
8/28/2015 11:50,42244.49306,1172.5,27.4,38.28
8/28/2015 12:00,42244.5,1177.4,27.4,38.38
8/28/2015 12:10,42244.50694,1182,27.4,38.41
8/28/2015 12:20,42244.51389,1186.2,27.4,38.46
8/28/2015 12:30,42244.52083,1189.5,27.4,38.49
8/28/2015 12:40,42244.52778,1191,27.4,38.54
